File Name:,G:\MicroPEM\Problem_raw_file\UGF320406N_KHC1861raw.csv
Download Date:,05/18/2016
Total Download Time (s):,5.6

Device Serial #:,UGF320406N
Date/Time Hardware:,2/15/2013
Date/Time Software:,1/7/2015,v2.0.5485.32893
Participant ID#:,
Filter ID#:,KHC1861
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,30,30
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,70,10
Temperature,1.0000,54,30
Humidity,1.0000,-2,10
Inlet Pressure,4095.0000,0,30,1280,768
Orifice Pressure,4095.0000,0,30,1558,1181
Flow,,,30,900,200,0.4
Accelerometer,,,5
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid


10/20/2015,15:47:30,19,,63.5,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,15:48:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:48:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:48:10,26,29.7,63.5,4.3,0.67,0.66,0.41,0.15,0.59,0.94,1.12,,,
10/20/2015,15:48:15,,,,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,15:48:20,26,,63.7,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:48:25,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:48:30,24,,63.4,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:49:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:49:05,,,,,,,,0.15,0.60,0.93,1.12,,,
10/20/2015,15:49:10,28,29.7,63.9,4.3,0.66,0.66,0.41,0.16,0.60,0.94,1.13,,,
10/20/2015,15:49:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:49:20,33,,63.8,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,15:49:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:49:30,19,,63.8,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:50:00,,,,,,,,0.15,0.58,0.92,1.10,,,
10/20/2015,15:50:05,,,,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,15:50:10,23,29.6,63.9,4.3,0.67,0.66,0.40,0.16,0.59,0.94,1.12,,,
10/20/2015,15:50:15,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,15:50:20,19,,63.6,,,,,0.15,0.58,0.92,1.10,,,
10/20/2015,15:50:25,,,,,,,,0.15,0.59,0.93,1.11,,,
10/20/2015,15:50:30,12,,63.7,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:51:00,,,,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,15:51:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:51:10,19,29.7,63.2,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,15:51:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,15:51:20,12,,63.7,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:51:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,15:51:30,26,,63.0,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,15:52:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:52:05,,,,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,15:52:10,19,29.7,63.7,4.3,0.67,0.65,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,15:52:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:52:20,14,,62.8,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,15:52:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:52:30,14,,63.4,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:53:00,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:53:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:53:10,24,29.6,63.1,4.3,0.66,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,15:53:15,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:53:20,64,,63.1,,,,,0.17,0.60,0.94,1.13,,,
10/20/2015,15:53:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:53:30,21,,63.3,,,,,0.15,0.58,0.92,1.10,,,
10/20/2015,15:54:00,,,,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,15:54:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:54:10,28,29.7,63.3,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,15:54:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:54:20,31,,63.2,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:54:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,15:54:30,38,,63.6,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,15:55:00,,,,,,,,0.15,0.59,0.92,1.11,,,
10/20/2015,15:55:05,,,,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,15:55:10,56,29.7,63.8,4.3,0.67,0.65,0.41,0.16,0.58,0.94,1.12,,,
10/20/2015,15:55:15,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:55:20,21,,63.4,,,,,0.15,0.58,0.93,1.11,,,
10/20/2015,15:55:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,15:55:30,21,,63.7,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:56:00,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:56:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:56:10,24,29.6,63.5,4.3,0.66,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,15:56:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:56:20,17,,60.8,,,,,0.17,0.60,0.94,1.13,,,
10/20/2015,15:56:25,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:56:30,21,,63.9,,,,,0.15,0.58,0.93,1.11,,,
10/20/2015,15:57:00,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,15:57:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,15:57:10,16,29.7,63.7,4.3,0.67,0.66,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,15:57:15,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:57:20,21,,63.9,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,15:57:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:57:30,19,,63.4,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,15:58:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:58:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,15:58:10,28,29.7,63.6,4.4,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,15:58:15,,,,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,15:58:20,16,,63.4,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,15:58:25,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:58:30,17,,62.2,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:59:00,,,,,,,,0.15,0.58,0.94,1.12,,,
10/20/2015,15:59:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,15:59:10,16,29.6,63.5,4.4,0.67,0.66,0.40,0.16,0.59,0.94,1.12,,,
10/20/2015,15:59:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:59:20,12,,63.8,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,15:59:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,15:59:30,17,,63.2,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,16:00:00,,,,4.3,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:00:05,,,,,,,,0.15,0.59,0.92,1.11,,,
10/20/2015,16:00:10,12,29.6,63.3,4.4,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:00:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:00:20,12,,63.9,,,,,0.17,0.60,0.95,1.14,,,
10/20/2015,16:00:25,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:00:30,12,,63.7,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:01:00,,,,,,,,0.17,0.60,0.94,1.13,,,
10/20/2015,16:01:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:01:10,17,29.6,63.2,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,16:01:15,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:01:20,16,,63.6,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:01:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:01:30,16,,63.6,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:02:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:02:05,,,,,,,,0.14,0.58,0.92,1.10,,,
10/20/2015,16:02:10,24,29.7,63.3,4.4,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:02:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:02:20,9,,63.7,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:02:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:02:30,15,,59.0,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:03:00,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:03:05,,,,,,,,0.17,0.61,0.94,1.13,,,
10/20/2015,16:03:10,12,29.6,63.3,4.3,0.67,0.66,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,16:03:15,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:03:20,17,,63.1,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:03:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:03:30,21,,63.3,,,,,0.16,0.61,0.95,1.14,,,
10/20/2015,16:04:00,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:04:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:04:10,9,29.7,63.6,4.2,0.67,0.65,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,16:04:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:04:20,16,,65.0,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:04:25,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:04:30,14,,63.3,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:05:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:05:05,,,,,,,,0.15,0.58,0.92,1.10,,,
10/20/2015,16:05:10,30,29.7,63.8,4.3,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:05:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:05:20,12,,64.2,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:05:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:05:30,19,,63.4,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:06:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:06:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:06:10,16,29.7,63.5,4.3,0.67,0.65,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,16:06:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:06:20,14,,63.4,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:06:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:06:30,33,,63.6,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:07:00,,,,,,,,0.15,0.59,0.93,1.11,,,
10/20/2015,16:07:05,,,,,,,,0.15,0.59,0.93,1.11,,,
10/20/2015,16:07:10,12,29.7,64.0,4.3,0.67,0.66,0.40,0.16,0.59,0.95,1.13,,,
10/20/2015,16:07:15,,,,,,,,0.15,0.58,0.94,1.12,,,
10/20/2015,16:07:20,28,,65.0,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:07:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:07:30,14,,63.9,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:08:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:08:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:08:10,42,29.7,64.0,4.3,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:08:15,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:08:20,33,,63.2,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:08:25,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:08:30,26,,64.0,,,,,0.15,0.58,0.94,1.12,,,
10/20/2015,16:09:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:09:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:09:10,16,29.7,64.0,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,16:09:15,,,,,,,,0.17,0.61,0.94,1.13,,,
10/20/2015,16:09:20,21,,63.4,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:09:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:09:30,16,,63.9,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:10:00,,,,,,,,0.15,0.59,0.94,1.12,,,
10/20/2015,16:10:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:10:10,9,29.7,63.9,4.3,0.67,0.66,0.40,0.16,0.59,0.93,1.12,,,
10/20/2015,16:10:15,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:10:20,16,,63.8,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:10:25,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:10:30,19,,63.2,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:11:00,,,,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:11:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:11:10,12,29.7,60.7,4.3,0.67,0.66,0.40,0.16,0.60,0.95,1.13,,,
10/20/2015,16:11:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:11:20,14,,63.9,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:11:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:11:30,14,,63.4,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:12:00,,,,,,,,0.15,0.58,0.93,1.11,,,
10/20/2015,16:12:05,,,,,,,,0.15,0.59,0.92,1.11,,,
10/20/2015,16:12:10,19,29.7,63.9,4.2,0.67,0.65,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,16:12:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:12:20,9,,63.9,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:12:25,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:12:30,12,,63.4,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:13:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:13:05,,,,,,,,0.15,0.59,0.92,1.11,,,
10/20/2015,16:13:10,9,29.7,63.5,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,16:13:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:13:20,12,,64.0,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:13:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:13:30,21,,63.7,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:14:00,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:14:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:14:10,19,29.7,63.5,4.3,0.67,0.66,0.41,0.16,0.60,0.95,1.13,,,
10/20/2015,16:14:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:14:20,14,,64.2,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:14:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:14:30,19,,63.6,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:15:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:15:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:15:10,14,29.7,63.7,4.3,0.67,0.66,0.40,0.16,0.59,0.94,1.12,,,
10/20/2015,16:15:15,,,,,,,,0.15,0.59,0.94,1.12,,,
10/20/2015,16:15:20,22,,58.4,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:15:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:15:30,14,,64.1,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:16:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:16:05,,,,,,,,0.17,0.61,0.94,1.13,,,
10/20/2015,16:16:10,14,29.7,64.1,4.3,0.67,0.65,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:16:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:16:20,16,,64.0,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:16:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:16:30,31,,63.6,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:17:00,,,,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,16:17:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:17:10,14,29.7,64.3,4.3,0.67,0.66,0.40,0.16,0.60,0.94,1.13,,,
10/20/2015,16:17:15,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:17:20,9,,63.9,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:17:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:17:30,19,,63.6,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:18:00,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:18:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:18:10,17,29.6,63.1,4.3,0.67,0.66,0.41,0.16,0.59,0.94,1.12,,,
10/20/2015,16:18:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:18:20,10,,61.1,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:18:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:18:30,23,,64.4,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:19:00,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:19:05,,,,,,,,0.16,0.59,0.92,1.11,,,
10/20/2015,16:19:10,16,29.7,64.3,4.3,0.67,0.66,0.40,0.16,0.59,0.94,1.12,,,
10/20/2015,16:19:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:19:20,17,,62.8,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:19:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:19:30,14,,64.4,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:20:00,,,,,,,,0.16,0.58,0.92,1.10,,,
10/20/2015,16:20:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:20:10,33,29.7,64.1,4.3,0.67,0.65,0.41,0.17,0.61,0.95,1.14,,,
10/20/2015,16:20:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:20:20,19,,64.5,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:20:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:20:30,35,,64.5,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:21:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:21:05,,,,,,,,0.15,0.58,0.92,1.10,,,
10/20/2015,16:21:10,23,29.7,64.0,4.3,0.67,0.65,0.41,0.16,0.59,0.93,1.12,,,
10/20/2015,16:21:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:21:20,26,,64.5,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:21:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:21:30,19,,64.2,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:22:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:22:05,,,,,,,,0.16,0.58,0.93,1.11,,,
10/20/2015,16:22:10,40,29.7,64.2,4.3,0.67,0.66,0.40,0.15,0.58,0.93,1.11,,,
10/20/2015,16:22:15,,,,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:22:20,51,,64.6,,,,,0.15,0.58,0.93,1.11,,,
10/20/2015,16:22:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:22:30,14,,64.2,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:23:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:23:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:23:10,16,29.7,64.6,4.3,0.68,0.66,0.41,0.16,0.60,0.94,1.13,,,
10/20/2015,16:23:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:23:20,74,,64.6,,,,,0.16,0.58,0.94,1.12,,,
10/20/2015,16:23:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:23:30,19,,64.0,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:24:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:24:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:24:10,16,29.7,64.5,4.2,0.68,0.66,0.40,0.16,0.59,0.94,1.12,,,
10/20/2015,16:24:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:24:20,30,,64.7,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:24:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:24:30,16,,64.6,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:25:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:25:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:25:10,16,29.7,64.1,4.3,0.67,0.65,0.41,0.16,0.59,0.95,1.13,,,
10/20/2015,16:25:15,,,,,,,,0.17,0.60,0.95,1.14,,,
10/20/2015,16:25:20,39,,64.8,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:25:25,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:25:30,14,,64.7,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:26:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:26:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:26:10,9,29.7,64.5,4.2,0.67,0.66,0.40,0.16,0.58,0.94,1.12,,,
10/20/2015,16:26:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:26:20,14,,64.5,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:26:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:26:30,14,,64.6,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:27:00,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:27:05,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:27:10,42,29.7,64.2,4.3,0.67,0.66,0.40,0.16,0.59,0.95,1.13,,,
10/20/2015,16:27:15,,,,,,,,0.17,0.62,0.96,1.15,,,
10/20/2015,16:27:20,16,,64.1,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:27:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:27:30,37,,64.2,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:28:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:28:05,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:28:10,38,29.7,63.4,4.3,0.67,0.66,0.40,0.17,0.61,0.95,1.14,,,
10/20/2015,16:28:15,,,,,,,,0.17,0.60,0.94,1.13,,,
10/20/2015,16:28:20,35,,64.3,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:28:25,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:28:30,28,,64.4,,,,,0.17,0.60,0.95,1.14,,,
10/20/2015,16:29:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:29:05,,,,,,,,0.15,0.58,0.93,1.11,,,
10/20/2015,16:29:10,19,29.7,64.7,4.3,0.67,0.66,0.40,0.16,0.60,0.95,1.13,,,
10/20/2015,16:29:15,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:29:20,30,,64.7,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:29:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:29:30,16,,64.2,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:30:00,,,,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:30:05,,,,,,,,0.16,0.60,0.93,1.12,,,
10/20/2015,16:30:10,14,29.7,64.4,4.3,0.67,0.65,0.41,0.17,0.61,0.95,1.14,,,
10/20/2015,16:30:15,,,,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:30:20,30,,64.7,,,,,0.16,0.59,0.94,1.12,,,
10/20/2015,16:30:25,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:30:30,14,,64.2,,,,,0.16,0.61,0.95,1.14,,,
10/20/2015,16:31:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:31:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:31:10,21,29.8,64.6,4.3,0.67,0.65,0.41,0.16,0.61,0.95,1.14,,,
10/20/2015,16:31:15,,,,,,,,0.17,0.60,0.95,1.14,,,
10/20/2015,16:31:20,14,,64.7,,,,,0.16,0.60,0.95,1.13,,,
10/20/2015,16:31:25,,,,,,,,0.16,0.59,0.95,1.13,,,
10/20/2015,16:31:30,16,,64.7,,,,,0.17,0.60,0.95,1.14,,,
10/20/2015,16:32:00,,,,,,,,0.16,0.59,0.93,1.12,,,
10/20/2015,16:32:05,,,,,,,,0.16,0.60,0.94,1.13,,,
10/20/2015,16:32:10,21,29.7,64.1,4.3,0.67,0.66,0.40,0.16,0.61,0.96,1.15,,,
